X0,encoded_ocean_proximity,longitude,latitude,housing_median_age,population,median_income,median_house_value
1,0,-116.71,33.75,25,1874,3.0625,150500
1,0,-116.68,33.71,21,658,3.5882,161100
1,0,-116.74,33.62,11,682,2.9141,214300
1,0,-116.8,33.52,3,272,3.8281,163500
1,0,-116.89,33.48,14,443,2.8071,137500
1,0,-116.87,33.57,12,446,3.038,128100
1,0,-116.72,33.56,13,1250,2.355,122900
1,0,-116.48,33.61,8,457,2.9167,115300
1,0,-116.57,33.64,10,183,6.2702,345500
1,0,-116.76,33.46,6,544,3.0694,173400
1,0,-116.42,33.51,26,102,2.5625,103100
1,0,-116.6,33.49,16,1346,2.183,113500
1,0,-116.69,33.5,13,442,1.9107,155700
1,0,-116.39,33.82,15,4122,2.7219,74400
1,0,-116.71,33.94,12,209,3.0208,66300
1,0,-116.51,33.89,21,537,1.95,61000
1,0,-116.61,33.93,35,157,2.8056,68100
1,0,-116.57,33.94,29,224,1.1917,50000
1,0,-116.57,34.0,20,69,3.5208,76600
1,0,-116.44,33.93,17,1201,1.6849,88400
1,0,-116.36,33.88,11,2453,1.7844,78500
1,0,-116.52,33.97,13,1902,3.3616,89600
1,0,-116.51,33.96,16,2518,1.4665,61100
1,0,-116.53,33.95,18,1280,2.625,68200
1,0,-116.5,33.95,10,4274,1.6983,66600
1,0,-116.51,33.94,12,1315,1.7388,66000
1,0,-116.48,33.96,11,644,2.3382,89400
1,0,-116.47,33.94,18,919,3.2578,85200
1,0,-116.48,33.94,10,923,1.8,81000
1,0,-116.5,33.98,5,1420,4.0417,146400
1,0,-116.51,33.84,16,454,4.0729,100000
1,0,-116.63,33.89,22,610,1.5227,71000
1,0,-116.52,33.84,17,853,3.6875,130400
1,0,-116.54,33.87,16,1687,1.9167,70400
1,0,-116.57,33.84,18,2009,3.3897,230200
1,0,-116.53,33.85,16,3048,2.9647,110900
1,0,-116.55,33.84,28,676,5.7613,500001
1,0,-116.53,33.84,28,3470,2.5885,159000
1,0,-116.52,33.85,13,3189,3.4886,112500
1,0,-116.5,33.82,16,29,2.1042,87500
1,0,-116.49,33.82,27,2362,2.9569,65900
1,0,-116.52,33.82,21,3623,2.5212,145200
1,0,-116.54,33.82,12,2725,1.5595,115600
1,0,-116.56,33.83,36,451,2.6083,321900
1,0,-116.48,33.8,15,437,3.6667,90000
1,0,-116.5,33.81,26,3086,2.5399,94800
1,0,-116.52,33.81,12,2548,3.4394,162200
1,0,-116.54,33.81,31,2628,2.1176,124100
1,0,-116.54,33.81,24,1721,3.1493,199400
1,0,-116.49,33.8,13,1274,3.7396,148900
1,0,-116.54,33.8,22,1432,2.2216,183900
1,0,-116.57,33.76,25,581,3.1364,301600
1,0,-116.5,33.69,20,1304,2.25,248100
1,0,-116.54,33.79,18,1678,3.9737,235600
1,0,-116.53,33.78,18,411,2.5489,220500
1,0,-116.53,33.88,5,1906,4.6855,125200
1,0,-116.48,33.84,5,1050,1.7204,137500
1,0,-116.48,33.79,14,1711,2.6298,145200
1,0,-116.47,33.84,3,3838,4.3111,142500
1,0,-116.46,33.82,6,3010,3.9508,104200
1,0,-116.47,33.81,7,6274,2.4497,90900
1,0,-116.46,33.79,10,1130,2.1411,136400
1,0,-116.43,33.81,8,2069,3.5223,115100
1,0,-116.42,33.79,12,1179,4.9444,285000
1,0,-116.43,33.78,17,1091,6.1437,232100
1,0,-116.45,33.78,16,1177,3.0859,134600
1,0,-116.42,33.76,14,2524,7.6281,341700
1,0,-116.4,33.78,8,612,6.8729,259200
1,0,-116.45,33.8,9,2283,3.6161,99100
1,0,-116.36,33.78,6,4176,3.3799,239300
1,0,-116.38,33.74,7,3581,4.084,194500
1,0,-116.33,33.75,5,2880,4.036,158500
1,0,-116.31,33.73,19,4086,3.2846,131900
1,0,-116.46,33.78,25,604,1.3801,55000
1,0,-116.46,33.78,33,2301,2.5477,83000
1,0,-116.47,33.77,26,1557,4.4107,122500
1,0,-116.47,33.78,27,759,3.3162,113600
1,0,-116.38,33.73,10,3811,4.0079,134500
1,0,-116.37,33.72,17,3497,3.312,121300
1,0,-116.39,33.72,19,2496,3.5569,128000
1,0,-116.38,33.71,17,2737,4.5556,258100
1,0,-116.39,33.69,10,2186,6.9833,238800
1,0,-116.37,33.72,19,2242,3.0021,152300
1,0,-116.44,33.77,18,955,2.2439,97500
1,0,-116.43,33.75,24,473,3.7727,500001
1,0,-116.44,33.74,5,117,7.9885,403300
1,0,-116.41,33.74,25,910,3.3639,168800
1,0,-116.41,33.74,17,958,2.4659,177800
1,0,-116.42,33.68,15,900,2.2208,138300
1,0,-116.37,33.69,7,858,7.8005,318100
1,0,-116.33,33.72,11,2450,7.4382,353100
1,0,-116.29,33.67,12,883,5.6918,231300
1,0,-116.3,33.68,10,863,2.8882,137500
1,0,-116.31,33.67,15,1152,2.9187,93400
1,0,-116.31,33.67,11,2466,3.3333,91800
1,0,-116.31,33.66,7,2248,3.6354,98000
1,0,-116.31,33.65,8,1572,4.5938,102600
1,0,-116.26,33.72,10,3208,3.1086,105800
1,0,-116.25,33.69,5,907,2.7667,92900
1,0,-116.22,33.7,9,825,3.2833,124700
1,0,-116.24,33.76,9,966,3.8125,96700
1,0,-116.29,33.74,6,4571,4.7195,199300
1,0,-116.29,33.72,5,1097,3.1771,167400
1,0,-116.25,33.81,24,507,3.4583,67500
1,0,-116.25,33.75,33,375,2.025,50000
1,0,-116.24,33.72,25,2725,3.775,93400
1,0,-116.24,33.71,10,5525,2.7598,95000
1,0,-116.24,33.73,14,1530,3.0682,104100
1,0,-116.22,33.74,26,2918,3.3107,69400
1,0,-116.21,33.75,22,830,3.0673,68200
1,0,-116.21,33.72,28,2891,2.3169,68900
1,0,-116.22,33.73,38,1279,2.1217,68500
1,0,-116.23,33.73,29,918,2.8648,72100
1,0,-116.21,33.71,19,3157,1.7083,82200
1,0,-116.22,33.72,28,979,1.7172,58800
1,0,-116.2,33.7,26,2654,2.2989,60600
1,0,-116.23,33.72,32,3779,1.7805,76900
1,0,-116.23,33.71,17,5032,2.444,90000
1,0,-116.15,33.69,22,331,2.9286,112500
1,0,-116.11,33.64,20,1548,2.0871,84700
1,0,-116.15,33.64,10,1896,1.6557,65400
1,0,-116.2,33.63,23,1077,2.5,96300
1,0,-116.21,33.66,19,1201,3.8846,100900
1,0,-116.21,33.68,34,625,1.5809,100000
1,0,-116.25,33.68,16,238,3.0114,366700
1,0,-116.26,33.65,3,574,10.2948,382400
1,0,-116.17,33.53,13,1978,2.1287,58600
1,0,-116.12,33.53,17,2971,1.654,100000
1,0,-116.01,33.51,24,4042,1.7344,66400
1,0,-115.84,33.49,20,637,2.0347,68900
1,0,-116.16,33.68,12,1334,2.2679,61400
1,0,-116.17,33.67,18,3873,2.5714,65900
1,0,-116.17,33.66,22,664,1.9306,47500
1,0,-116.19,33.67,16,1994,1.7297,67500
1,0,-116.18,33.67,25,2940,2.2141,66700
1,0,-116.18,33.69,17,79,2.375,155000
1,0,-116.19,33.69,11,5682,2.5383,74000
1,0,-116.08,33.86,16,182,2.425,76100
1,0,-115.22,33.54,18,3424,1.625,53500
1,0,-114.67,33.92,17,29,1.2656,27500
1,0,-115.58,33.88,21,724,3.1827,71700
1,0,-114.98,33.82,15,137,3.2097,71300
1,0,-114.49,33.97,17,83,1.6154,87500
1,0,-114.65,33.6,28,666,2.9653,94900
1,0,-114.68,33.49,20,1135,1.6395,44400
1,0,-114.56,33.69,17,333,1.6509,85700
1,0,-114.57,33.64,14,515,3.1917,73400
1,0,-114.57,33.57,20,624,1.925,65500
1,0,-114.57,33.52,27,117,2.0833,45000
1,0,-114.59,33.61,34,3134,2.1782,58400
1,0,-114.61,33.62,16,1115,2.1759,61500
1,0,-114.6,33.62,16,2434,2.6797,86500
1,0,-114.58,33.63,29,671,3.3438,74000
1,0,-114.62,33.62,26,5,0.536,275000
1,0,-114.58,33.61,25,1841,2.6768,82400
1,0,-114.6,33.6,21,1182,1.625,62000
1,0,-121.43,38.58,35,1933,3.9167,155700
1,0,-121.43,38.57,38,888,4.0972,163700
1,0,-121.42,38.57,38,710,3.7731,161400
1,0,-121.44,38.58,43,764,3.9271,147100
1,0,-121.43,38.57,46,939,3.5893,142000
1,0,-121.44,38.57,52,975,3.776,164500
1,0,-121.44,38.58,42,892,3.0208,148800
1,0,-121.45,38.58,44,796,3.4914,153900
1,0,-121.45,38.57,48,704,3.5313,147900
1,0,-121.46,38.58,52,1604,3.8914,181600
1,0,-121.46,38.58,40,689,1.7765,109800
1,0,-121.47,38.58,44,878,1.5922,115100
1,0,-121.47,38.58,43,1484,2.3266,137500
1,0,-121.47,38.58,52,904,2.6976,109300
1,0,-121.48,38.58,52,273,2.01,94300
1,0,-121.48,38.58,48,1281,1.6277,140600
1,0,-121.49,38.58,52,1146,1.4034,90300
1,0,-121.48,38.59,52,1038,1.6116,70500
1,0,-121.49,38.59,20,486,1.0313,85000
1,0,-121.49,38.58,52,456,1.4375,168800
1,0,-121.5,38.58,5,2031,0.7526,162500
1,0,-121.5,38.58,20,1570,2.5821,125000
1,0,-121.5,38.57,9,297,3.358,77500
1,0,-121.49,38.58,52,509,0.9196,137500
1,0,-121.48,38.58,42,761,1.245,137500
1,0,-121.48,38.57,47,1148,1.4301,141700
1,0,-121.48,38.57,52,272,1.625,187500
1,0,-121.49,38.57,49,634,1.7568,93800
1,0,-121.49,38.57,38,1091,1.2209,87900
1,0,-121.47,38.57,39,589,2.1691,150000
1,0,-121.47,38.57,48,1443,1.9034,123900
1,0,-121.48,38.57,38,1243,1.8512,114100
1,0,-121.47,38.57,52,176,3.0217,200000
1,0,-121.47,38.57,50,1223,1.2041,168100
1,0,-121.48,38.58,52,1081,1.5872,157500
1,0,-121.45,38.57,52,825,3.2963,236100
1,0,-121.45,38.56,52,1027,4.63,233800
1,0,-121.46,38.56,52,764,2.9191,111800
1,0,-121.46,38.57,52,326,3.1583,140000
1,0,-121.46,38.57,52,367,3.2386,213200
1,0,-121.46,38.57,52,722,3.1484,158900
1,0,-121.46,38.57,52,614,2.0549,156700
1,0,-121.43,38.56,41,443,3.1827,131700
1,0,-121.44,38.56,45,873,3.7167,131900
1,0,-121.44,38.56,52,257,2.8542,139400
1,0,-121.43,38.56,50,532,2.5417,125900
1,0,-121.43,38.56,46,452,3.0938,137800
1,0,-121.45,38.57,52,1295,5.1169,232500
1,0,-121.45,38.56,52,1301,4.0417,173800
1,0,-121.42,38.55,35,115,2.6417,98900
1,0,-121.43,38.55,44,1509,2.7333,100100
1,0,-121.45,38.55,19,1412,1.4889,77600
1,0,-121.46,38.56,52,722,3.3348,122800
1,0,-121.45,38.56,51,452,2.625,121200
1,0,-121.44,38.55,46,726,2.9821,97000
1,0,-121.47,38.56,52,273,3.125,85600
1,0,-121.46,38.56,52,479,2.2125,104000
1,0,-121.46,38.55,52,1789,1.7616,84100
1,0,-121.46,38.55,52,1364,1.2235,68500
1,0,-121.47,38.55,48,926,1.1458,65400
1,0,-121.47,38.56,52,782,1.8911,85900
1,0,-121.47,38.56,51,874,2.0221,95800
1,0,-121.47,38.56,44,1044,1.7328,88100
1,0,-121.48,38.56,44,518,2.0089,113600
1,0,-121.48,38.56,46,688,2.7316,134700
1,0,-121.48,38.57,38,596,1.78,114300
1,0,-121.49,38.56,42,506,1.2813,87500
1,0,-121.49,38.56,35,987,1.9013,86900
1,0,-121.49,38.57,51,736,1.7155,108800
1,0,-121.5,38.57,41,807,1.4712,94600
1,0,-121.5,38.57,44,766,2.1719,87500
1,0,-121.51,38.57,36,425,2.2031,93800
1,0,-121.5,38.57,45,510,1.0114,80000
1,0,-121.5,38.56,46,1684,1.128,123100
1,0,-121.51,38.56,43,1320,1.0649,137500
1,0,-121.51,38.55,45,1341,2.8417,137900
1,0,-121.51,38.55,46,531,2.7885,137200
1,0,-121.49,38.56,52,667,3.0033,103500
1,0,-121.49,38.55,52,836,3.3844,151100
1,0,-121.5,38.55,52,957,5.6402,209800
1,0,-121.49,38.56,52,624,3.6729,137800
1,0,-121.49,38.54,47,779,2.5639,123000
1,0,-121.5,38.54,52,334,8.338,405800
1,0,-121.49,38.55,51,1486,5.0359,224100
1,0,-121.5,38.55,49,1363,5.2362,236800
1,0,-121.5,38.54,44,452,3.7344,179800
1,0,-121.48,38.55,52,832,7.1035,228700
1,0,-121.48,38.55,52,811,4.3929,162500
1,0,-121.48,38.56,50,877,2.0833,94300
1,0,-121.48,38.55,52,675,4.1467,175000
1,0,-121.48,38.55,52,714,4.8603,191900
1,0,-121.48,38.56,52,327,2.8542,125000
1,0,-121.47,38.55,48,706,0.9948,65400
1,0,-121.47,38.55,29,861,1.0208,55800
1,0,-121.47,38.54,47,1346,1.2679,56700
1,0,-121.47,38.55,24,546,1.186,67000
1,0,-121.47,38.55,52,561,2.0242,94600
1,0,-121.45,38.54,47,810,2.7787,56000
1,0,-121.45,38.54,41,839,1.4702,58300
1,0,-121.46,38.54,48,605,1.8333,58200
1,0,-121.46,38.55,40,1454,2.0074,57000
1,0,-121.42,38.54,29,556,3.0521,108000
1,0,-121.43,38.54,43,912,2.9769,92700
1,0,-121.43,38.54,44,791,3.15,101500
1,0,-121.44,38.54,44,1145,2.5694,92400
1,0,-121.45,38.54,48,1441,1.9485,86600
1,0,-121.42,38.54,18,1726,2.398,87600
1,0,-121.42,38.54,29,1071,2.925,94300
1,0,-121.43,38.54,42,1346,2.4618,101300
1,0,-121.44,38.54,39,1217,3.2404,93600
1,0,-121.44,38.54,47,1308,2.5389,75700
1,0,-121.41,38.53,35,1110,3.1944,79000
1,0,-121.41,38.53,37,588,2.9737,72100
1,0,-121.42,38.53,37,1171,2.8298,71200
1,0,-121.42,38.53,36,832,3.4083,71800
1,0,-121.43,38.53,36,846,3.1208,82700
1,0,-121.43,38.53,36,1199,3.1667,81900
1,0,-121.44,38.53,37,1089,2.3272,80600
1,0,-121.41,38.52,25,2529,1.8689,66800
1,0,-121.42,38.51,21,2611,1.9423,87800
1,0,-121.42,38.52,32,1655,2.5574,72600
1,0,-121.43,38.52,43,955,2.5898,72100
1,0,-121.43,38.52,30,2925,1.3927,78300
1,0,-121.44,38.52,38,995,2.7697,76600
1,0,-121.5,38.53,39,1188,4.6923,192000
1,0,-121.5,38.53,37,1508,3.5231,114300
1,0,-121.51,38.53,34,631,4.25,191900
1,0,-121.51,38.53,36,966,5.3135,216600
1,0,-121.5,38.52,37,1261,2.2574,59100
1,0,-121.51,38.51,33,1085,5.5208,171300
1,0,-121.51,38.51,31,542,6.6112,251600
1,0,-121.51,38.52,30,1167,4.0972,181400
1,0,-121.48,38.53,38,786,2.3487,101600
1,0,-121.49,38.53,40,1225,3.125,130600
1,0,-121.49,38.54,37,841,1.6932,78400
1,0,-121.48,38.53,43,708,2.3542,103900
1,0,-121.48,38.52,36,906,2.9911,96400
1,0,-121.49,38.52,37,955,3.1014,96800
1,0,-121.49,38.53,42,571,3.3906,124200
1,0,-121.48,38.54,41,1841,2.1975,73500
1,0,-121.48,38.53,37,902,1.9837,62300
1,0,-121.47,38.54,36,1845,1.4138,52500
1,0,-121.47,38.53,43,2400,1.4625,54400
1,0,-121.47,38.53,44,506,1.3646,65400
1,0,-121.49,38.51,18,260,2.9219,152900
1,0,-121.49,38.5,32,1331,3.319,84500
1,0,-121.49,38.5,30,842,3.0313,87900
1,0,-121.5,38.5,29,787,3.7414,98500
1,0,-121.49,38.51,30,1857,3.1768,79500
1,0,-121.51,38.54,34,1075,3.9792,164800
1,0,-121.52,38.53,31,1366,4.2885,160300
1,0,-121.52,38.53,30,1289,3.5737,171200
1,0,-121.52,38.51,23,2942,3.0963,156900
1,0,-121.51,38.49,21,1856,4.1,158300
1,0,-121.51,38.5,25,1857,5.0371,180200
1,0,-121.55,38.51,14,2415,6.5253,216800
1,0,-121.55,38.5,9,2036,5.7621,204600
1,0,-121.54,38.5,15,2415,4.2075,183600
1,0,-121.54,38.51,17,3362,4.2216,217900
1,0,-121.53,38.5,17,1365,6.4667,216800
1,0,-121.53,38.51,20,2595,3.1607,178900
1,0,-121.52,38.5,19,2519,4.8497,184400
1,0,-121.53,38.48,5,11935,4.8811,212200
1,0,-121.52,38.49,5,1341,3.6196,152800
1,0,-121.54,38.49,6,3759,5.1442,174500
1,0,-121.48,38.52,34,1583,3.1583,95800
1,0,-121.48,38.51,24,723,2.5926,72300
1,0,-121.48,38.5,23,1740,1.3679,70300
1,0,-121.49,38.49,26,986,2.6613,77700
1,0,-121.5,38.49,29,2317,2.7368,78200
1,0,-121.5,38.49,32,2032,3.3689,83400
1,0,-121.48,38.49,26,2447,1.5908,78600
1,0,-121.49,38.49,26,2902,2.735,74600
1,0,-121.47,38.49,17,2760,2.3233,78800
1,0,-121.47,38.48,25,1745,2.6382,76200
1,0,-121.49,38.47,26,4224,2.3496,68000
1,0,-121.47,38.48,24,2048,3.2702,67300
1,0,-121.45,38.54,38,1052,1.7891,60500
1,0,-121.45,38.53,38,1142,1.7714,69900
1,0,-121.45,38.53,34,884,2.1679,75400
1,0,-121.45,38.53,34,848,2.4741,87000
1,0,-121.46,38.54,39,843,1.7692,63900
1,0,-121.46,38.53,37,1607,1.8007,65400
1,0,-121.46,38.54,36,1226,1.5292,55700
1,0,-121.47,38.52,26,1971,1.2575,66800
1,0,-121.46,38.51,18,1576,1.5735,110000
1,0,-121.45,38.5,25,1559,2.7101,99500
1,0,-121.47,38.5,17,620,1.7188,137500
1,0,-121.47,38.51,52,74,3.625,80000
1,0,-121.47,38.52,42,1597,1.8205,60400
1,0,-121.44,38.52,36,2460,1.6521,69700
1,0,-121.45,38.51,29,2294,2.2245,75900
1,0,-121.45,38.52,37,827,2.6288,71200
1,0,-121.45,38.52,37,888,2.5592,70300
1,0,-121.46,38.52,29,2237,2.1736,72100
1,0,-121.46,38.51,32,1596,1.68,84100
1,0,-121.46,38.52,34,963,2.71,65600
1,0,-121.44,38.51,27,4828,2.214,82400
1,0,-121.44,38.5,27,1089,4.088,96800
1,0,-121.44,38.5,20,1281,1.4007,97500
1,0,-121.42,38.51,15,4769,2.8139,90400
1,0,-121.42,38.5,24,4333,3.025,87900
1,0,-121.46,38.49,15,5656,2.575,107900
1,0,-121.45,38.49,34,1540,3.5323,109800
1,0,-121.44,38.49,31,2083,3.3878,109300
1,0,-121.45,38.48,28,1638,2.9571,103100
1,0,-121.43,38.48,12,2299,3.0625,90500
1,0,-121.44,38.48,12,2621,2.7262,109800
1,0,-121.45,38.48,24,1028,3.5402,98700
1,0,-121.46,38.48,8,1710,3.5227,93100
1,0,-121.42,38.49,17,7235,3.363,103000
1,0,-121.42,38.48,13,4749,1.9657,116000
1,0,-121.4,38.49,12,3960,3.5968,106300
1,0,-121.38,38.49,11,4224,2.9647,108900
1,0,-121.39,38.51,19,758,2.0062,92000
1,0,-121.42,38.56,21,2548,1.3571,55000
1,0,-121.39,38.56,19,3517,4.3644,137400
1,0,-121.38,38.55,23,1407,4.3288,133700
1,0,-121.38,38.55,26,781,4.6944,130900
1,0,-121.39,38.55,25,1053,3.5278,126200
1,0,-121.39,38.55,18,783,1.9044,154300
1,0,-121.4,38.55,26,1088,5.0,142500
1,0,-121.41,38.55,14,1495,1.9167,156300
1,0,-121.4,38.55,19,748,2.925,142400
1,0,-121.4,38.53,38,65,0.9274,67500
1,0,-121.48,38.59,43,1253,0.9204,82100
1,0,-121.5,38.59,43,119,1.725,67500
1,0,-121.44,38.6,16,1240,2.8231,137500
1,0,-121.41,38.56,17,2455,5.1385,179500
1,0,-121.37,38.57,22,1701,5.2449,387000
1,0,-121.39,38.57,33,863,8.4016,338700
1,0,-121.4,38.57,25,639,5.8416,297600
1,0,-121.41,38.57,16,1538,3.2443,190700
1,0,-121.4,38.56,22,838,7.143,327800
1,0,-121.42,38.6,23,2194,1.7451,89600
1,0,-121.42,38.6,35,574,2.2452,102800
1,0,-121.42,38.6,36,613,3.8672,111400
1,0,-121.43,38.61,33,1100,2.1694,95700
1,0,-121.44,38.61,34,149,2.6442,55000
1,0,-121.41,38.61,36,1322,3.4784,105500
1,0,-121.41,38.6,16,2523,2.0471,104200
1,0,-121.41,38.59,18,2883,2.6485,114500
1,0,-121.41,38.59,17,5692,2.5245,99100
1,0,-121.41,38.58,18,2803,3.089,141400
1,0,-121.39,38.61,36,1225,2.9559,136600
1,0,-121.39,38.6,22,2607,2.5238,118800
1,0,-121.4,38.61,37,782,4.1488,136400
1,0,-121.38,38.59,36,764,3.0156,103000
1,0,-121.39,38.59,33,1053,2.2264,108100
1,0,-121.39,38.59,34,563,2.8,113600
1,0,-121.4,38.59,25,1130,2.5363,124600
1,0,-121.4,38.59,18,1181,2.0432,156800
1,0,-121.38,38.59,36,1018,3.2596,98700
1,0,-121.39,38.58,36,878,2.8462,93400
1,0,-121.39,38.58,41,913,6.3406,448300
1,0,-121.37,38.6,35,1312,3.788,136800
1,0,-121.37,38.6,36,414,5.8336,283300
1,0,-121.38,38.6,36,362,6.8469,446400
1,0,-121.38,38.61,34,1168,3.6053,148600
1,0,-121.37,38.59,36,927,3.5179,207800
1,0,-121.37,38.58,37,1006,7.3343,280400
1,0,-121.38,38.58,38,1176,5.0497,191700
1,0,-121.38,38.59,38,685,4.5313,189400
1,0,-121.37,38.59,36,838,4.775,194100
1,0,-121.35,38.61,27,1549,2.7788,115700
1,0,-121.35,38.6,27,1662,5.0997,170100
1,0,-121.36,38.6,35,805,4.4643,133000
1,0,-121.36,38.6,36,530,3.875,133600
1,0,-121.36,38.61,35,993,5.0492,144100
1,0,-121.35,38.59,29,460,5.3243,265700
1,0,-121.36,38.59,32,1185,5.0508,225700
1,0,-121.36,38.58,25,978,8.4699,344000
1,0,-121.35,38.58,20,1105,8.6572,320200
1,0,-121.34,38.58,18,599,7.8031,267200
1,0,-121.34,38.59,23,1132,5.9174,225900
1,0,-121.34,38.59,22,1151,8.05,380000
1,0,-121.36,38.64,24,2667,5.5632,175200
1,0,-121.36,38.63,28,2631,4.875,146400
1,0,-121.35,38.62,28,2032,3.4299,164000
1,0,-121.35,38.61,25,2140,2.5511,134100
1,0,-121.36,38.61,37,951,3.8882,159500
1,0,-121.36,38.62,34,1077,3.058,133000
1,0,-121.36,38.63,30,940,4.7283,164500
1,0,-121.37,38.64,36,133,4.6111,139300
1,0,-121.38,38.64,19,2256,2.1472,143400
1,0,-121.37,38.63,32,1452,2.6623,120700
1,0,-121.37,38.63,37,253,4.8194,141100
1,0,-121.37,38.63,30,2532,4.6127,151800
1,0,-121.37,38.62,27,697,1.6678,166100
1,0,-121.38,38.62,34,1127,2.2,116500
1,0,-121.38,38.62,41,356,3.5625,115300
1,0,-121.37,38.62,43,447,3.0139,115600
1,0,-121.37,38.61,42,460,3.7569,127100
1,0,-121.37,38.61,39,329,3.0833,114100
1,0,-121.38,38.61,27,863,3.0086,126900
1,0,-121.39,38.63,30,1661,2.7813,118900
1,0,-121.39,38.63,34,359,3.8068,150400
1,0,-121.39,38.61,35,786,2.4632,156900
1,0,-121.39,38.62,27,2334,2.2844,170500
1,0,-121.39,38.62,45,1059,1.8176,160900
1,0,-121.4,38.63,30,1577,2.517,130400
1,0,-121.4,38.63,31,1079,1.8571,98700
1,0,-121.4,38.62,28,1733,2.2292,113200
1,0,-121.4,38.61,33,1515,1.9908,118800
1,0,-121.41,38.62,21,1735,2.5162,97500
1,0,-121.42,38.62,33,1591,2.0786,88600
1,0,-121.42,38.61,34,589,2.1776,84400
1,0,-121.43,38.61,40,675,1.3696,65200
1,0,-121.42,38.62,41,462,2.0224,64900
1,0,-121.42,38.63,42,740,2.6055,78000
1,0,-121.43,38.63,43,604,1.6641,67000
1,0,-121.42,38.63,42,1203,1.9412,73100
1,0,-121.43,38.62,36,1008,2.0639,73000
1,0,-121.44,38.61,41,765,1.8792,63300
1,0,-121.41,38.64,41,897,2.3214,66800
1,0,-121.41,38.64,38,682,1.9167,64400
1,0,-121.42,38.64,42,1069,1.8611,60500
1,0,-121.42,38.64,44,1042,1.6033,58500
1,0,-121.42,38.65,21,1157,2.098,49800
1,0,-121.43,38.65,18,661,3.1696,77400
1,0,-121.43,38.64,34,1501,2.0417,65900
1,0,-121.44,38.64,18,837,1.125,70500
1,0,-121.44,38.64,25,971,1.0398,62100
1,0,-121.44,38.65,28,559,3.8295,122200
1,0,-121.44,38.63,38,1116,1.3302,62200
1,0,-121.44,38.63,33,753,1.3462,55900
1,0,-121.44,38.63,38,970,1.6343,71000
1,0,-121.44,38.62,37,972,1.9107,64700
1,0,-121.44,38.62,37,1513,1.4387,61000
1,0,-121.45,38.65,5,1885,2.6369,110000
1,0,-121.46,38.65,8,2161,3.2039,103400
1,0,-121.46,38.65,14,1787,3.8125,92600
1,0,-121.45,38.64,23,1079,1.867,60600
1,0,-121.46,38.64,20,1287,1.6607,67000
1,0,-121.46,38.63,26,2444,1.56,67600
1,0,-121.45,38.63,28,884,1.4397,51700
1,0,-121.45,38.62,37,1147,2.5643,59800
1,0,-121.45,38.62,38,1696,1.4861,63100
1,0,-121.45,38.61,32,1509,1.0424,81400
1,0,-121.46,38.61,43,464,2.4205,60900
1,0,-121.46,38.62,35,2511,1.9871,60900
1,0,-121.44,38.61,33,1000,1.0467,70100
1,0,-121.45,38.6,44,823,4.6625,158900
1,0,-121.45,38.61,46,1094,1.0685,70000
1,0,-121.46,38.61,43,613,1.2917,66300
1,0,-121.46,38.6,29,823,1.9688,135600
1,0,-121.45,38.61,34,263,0.9379,67500
1,0,-121.47,38.63,29,1374,2.1889,69300
1,0,-121.47,38.61,31,781,1.6563,65800
1,0,-121.47,38.61,35,850,1.6331,67500
1,0,-121.52,38.65,17,494,3.9615,331300
1,0,-121.53,38.61,5,2933,3.6788,178800
1,0,-121.49,38.63,6,5634,3.7449,129300
1,0,-121.5,38.62,8,7919,3.7188,134500
1,0,-121.5,38.61,5,638,2.6745,225000
1,0,-121.5,38.63,6,276,3.1944,117000
1,0,-121.49,38.62,8,7463,3.9143,129700
1,0,-121.49,38.61,6,1982,3.4291,105300
1,0,-121.48,38.62,23,4147,3.8272,96600
1,0,-121.48,38.61,18,1062,2.3438,89400
1,0,-121.51,38.69,28,450,2.1029,108600
1,0,-121.59,38.69,32,229,8.0379,383300
1,0,-121.42,38.72,10,1932,3.0903,91900
1,0,-121.44,38.73,25,727,4.7396,135500
1,0,-121.47,38.72,26,911,4.0227,99800
1,0,-121.44,38.71,25,1172,3.5129,101200
1,0,-121.42,38.7,10,1478,4.0625,96200
1,0,-121.45,38.7,24,1141,3.9853,90400
1,0,-121.46,38.7,32,568,3.8611,93900
1,0,-121.43,38.69,28,542,2.5,96200
1,0,-121.44,38.68,19,1355,2.0625,94400
1,0,-121.42,38.68,32,1019,3.725,112200
1,0,-121.41,38.69,28,848,3.6429,105200
1,0,-121.44,38.69,24,1512,3.1942,94900
1,0,-121.45,38.69,32,1542,2.2243,89200
1,0,-121.46,38.68,35,705,2.8333,103000
1,0,-121.47,38.68,19,474,5.0155,97300
1,0,-121.46,38.69,11,1963,3.3125,96800
1,0,-121.47,38.7,31,563,3.625,91300
1,0,-121.43,38.66,35,1076,2.7179,81100
1,0,-121.46,38.66,3,1602,3.9914,120500
1,0,-121.4,38.66,50,1148,2.5062,112500
1,0,-121.37,38.69,29,1124,3.0833,87000
1,0,-121.37,38.68,34,663,3.3074,84200
1,0,-121.38,38.68,35,831,4.0673,84200
1,0,-121.37,38.68,36,937,3.1786,83400
1,0,-121.37,38.69,35,1007,3.2361,84000
1,0,-121.38,38.69,35,1460,2.6713,84400
1,0,-121.39,38.69,38,154,4.0909,108300
1,0,-121.37,38.69,35,590,2.7009,80200
1,0,-121.37,38.68,29,2022,3.5429,88200
1,0,-121.37,38.68,35,939,2.5542,72900
1,0,-121.38,38.68,35,861,2.4844,77000
